8,104,NT,3rd Floor
8,105,NT,3rd Floor
8,106,NT,3rd Floor
8,107,NT,3rd Floor
8,108,NT,2nd Floor
8,109,NT,2nd Floor
3,109,Hallway,2nd Floor
4,109,Stairs,2nd Floor
5,109,NT,2nd Floor
6,109,NT,2nd Floor
7,109,NT,2nd Floor
8,110,NT,2nd Floor
3,110,Hallway,2nd Floor
8,111,NT,2nd Floor
3,111,Hallway,2nd Floor
4,111,Office,226
8,112,NT,2nd Floor
3,112,Hallway,2nd Floor
8,113,NT,2nd Floor
3,113,Hallway,2nd Floor
8,114,NT,2nd Floor
3,114,Hallway,2nd Floor
2,114,Office,221
8,115,NT,2nd Floor
3,115,Hallway,2nd Floor
4,115,Classroom,224
8,116,NT,2nd Floor
3,116,Hallway,2nd Floor
2,116,Office,219
8,117,NT,2nd Floor
3,117,Hallway,2nd Floor
8,118,NT,2nd Floor
3,118,Hallway,2nd Floor
2,118,Office,217
8,119,NT,2nd Floor
3,119,Hallway,2nd Floor
4,119,Classroom,222
8,120,NT,2nd Floor
3,120,Hallway,2nd Floor
2,120,Office,215
8,121,NT,2nd Floor
3,121,Hallway,2nd Floor
4,121,Classroom,220
8,122,NT,2nd Floor
3,122,Hallway,2nd Floor
2,122,Office,211
8,123,NT,2nd Floor
3,123,Hallway,2nd Floor
8,124,NT,2nd Floor
3,124,Hallway,2nd Floor
5,124,Bathroom,216 A
6,124,Bathroom,216 B
8,125,NT,2nd Floor
3,125,Hallway,2nd Floor
4,125,Hallway,2nd Floor
5,125,Hallway,2nd Floor
6,125,Hallway,2nd Floor
8,126,NT,2nd Floor
3,126,Hallway,2nd Floor
2,126,Office,211
5,126,Bathroom,216 D
6,126,Bathroom,216 C
8,127,NT,2nd Floor
3,128,Hallway,2nd Floor
4,128,Elevator,2nd Floor
5,128,NT,2nd Floor
6,128,NT,2nd Floor
7,128,NT,2nd Floor
8,129,NT,2nd Floor
3,129,Hallway,2nd Floor
2,130,Hallway,2nd Floor
3,130,Hallway,2nd Floor
4,130,Office,204
8,130,NT,2nd Floor
2,131,Hallway,2nd Floor
3,131,Stairs,2nd Floor
4,131,NT,2nd Floor
5,131,NT,2nd Floor
6,131,NT,2nd Floor
7,131,NT,2nd Floor
8,131,NT,2nd Floor
2,132,Hallway,2nd Floor
8,132,NT,2nd Floor
2,133,Hallway,2nd Floor
1,133,Office,205
8,133,NT,2nd Floor
2,134,Hallway,2nd Floor
8,134,NT,2nd Floor
2,135,Hallway,2nd Floor
1,135,Office,203
8,135,NT,2nd Floor
2,136,Hallway,2nd Floor
8,136,NT,2nd Floor
2,137,Hallway,2nd Floor
8,137,NT,2nd Floor
2,138,Hallway,2nd Floor
8,138,NT,2nd Floor
2,139,Hallway,2nd Floor
1,139,Office,201
8,139,NT,2nd Floor
2,140,Hallway,2nd Floor
8,140,NT,2nd Floor
8,141,NT,2nd Floor
8,142,NT,2nd Floor
8,143,NT,2nd Floor
1,144,NT,2nd Floor
2,144,NT,2nd Floor
3,144,NT,2nd Floor
4,144,NT,2nd Floor
5,144,NT,2nd Floor
6,144,NT,2nd Floor
7,144,NT,2nd Floor
8,144,NT,2nd Floor
2,145,Hallway,2nd Floor
1,145,Stairs,2nd Floor
3,145,Elevator,2nd Floor
2,91,Hallway,3rd Floor
3,127,Hallway,2nd Floor
2,22,Hallway,5th Floor
3,22,Hallway,5th Floor
5,22,Stairs,5th Floor
6,22,NT,5th Floor
7,22,NT,5th Floor
2,37,Hallway,4th Floor
3,37,Stairs,4th Floor
4,37,NT,4th Floor
5,37,NT,4th Floor
6,37,NT,4th Floor
7,37,NT,4th Floor
1,33,Classroom,501
